"","sex","degree","income","marital","age","height","weight","wrkstat","wkvsfam","wealth","waypaid","realinc","realrinc","satjob","rincome","partyid","fefam","fechld","absingle"
"2023",1,3,12,3,63,NA,NA,5,NA,NA,NA,20430,NA,NA,NA,5,2,2,NA
"2024",1,2,12,3,57,69,205,1,2,12,1,45400,45400,1,12,2,2,3,1
"2025",1,4,12,1,44,72,250,1,2,9,1,119879.41732,72640,1,12,6,NA,NA,2
"2026",2,3,12,5,26,NA,NA,3,NA,9,NA,30645,20430,NA,12,3,4,1,1
"2027",1,4,12,5,44,69,150,1,2,6,1,20430,20430,1,12,0,NA,NA,1
"2028",2,4,12,3,58,62,150,1,3,9,1,72640,72640,1,12,1,3,2,1
"2029",2,2,11,3,41,70,210,1,4,3,2,9647.5,9647.5,1,11,3,4,1,NA
"2030",1,3,8,1,24,NA,NA,6,NA,NA,NA,4086,NA,NA,NA,7,NA,NA,2
"2031",2,2,12,1,28,64,195,2,2,2,2,37455,9647.5,1,11,2,3,2,1
"2032",2,3,12,5,36,65,150,1,3,6,2,20430,17025,2,12,0,3,2,NA
"2033",1,2,12,1,34,NA,NA,7,NA,NA,NA,24970,908,1,2,0,NA,NA,1
"2034",2,1,12,1,25,63,125,1,4,2,2,14755,9647.5,1,11,0,4,1,NA
"2035",2,1,12,1,62,65,240,2,1,8,2,45400,14755,2,12,0,NA,NA,NA
"2036",2,1,12,5,33,65,155,1,2,4,2,14755,14755,2,12,2,4,2,NA
"2037",1,1,12,5,37,70,208,1,2,3,2,12485,12485,3,12,1,3,2,1
"2038",1,0,12,4,36,68,201,1,2,1,2,14755,14755,1,12,6,NA,NA,2
"2039",1,1,11,3,41,NA,NA,4,NA,NA,NA,9647.5,NA,4,NA,3,4,2,1
"2040",2,1,12,3,61,66,210,1,4,NA,1,119879.41732,30645,1,12,0,3,2,NA
"2041",1,4,12,1,71,74,260,1,2,11,12,119879.41732,45400,1,12,6,2,3,2
"2042",1,4,12,1,53,69,157,1,2,11,1,119879.41732,30645,3,12,0,4,1,NA
"2043",1,1,12,3,44,70,193,1,3,6,2,14755,14755,2,12,2,3,2,1
"2044",1,2,12,3,50,70,163,1,4,NA,2,24970,24970,2,12,3,NA,NA,2
"2045",1,0,10,3,75,NA,NA,5,NA,NA,NA,7377.5,NA,NA,NA,1,NA,2,NA
"2046",2,1,12,2,69,NA,NA,5,NA,NA,NA,24970,NA,NA,NA,5,NA,NA,1
"2047",2,3,12,1,63,NA,NA,7,NA,NA,NA,54480,NA,2,NA,5,4,2,2
"2048",2,1,9,2,80,NA,NA,7,NA,NA,NA,6242.5,NA,1,NA,0,3,2,NA
"2049",1,1,12,1,66,68,163,2,4,9,6,30645,2497,2,5,3,3,3,2
"2050",1,1,12,4,35,73,180,1,1,6,2,20430,20430,1,12,5,3,2,1
"2051",1,1,12,1,44,73,260,1,3,8,2,20430,20430,1,12,7,NA,NA,2
"2052",2,1,9,2,81,NA,NA,5,NA,NA,NA,6242.5,NA,NA,NA,2,2,2,1
"2053",1,1,12,1,76,NA,NA,5,NA,NA,NA,30645,NA,NA,NA,6,NA,NA,2
"2054",2,1,12,1,34,NA,NA,7,NA,NA,NA,45400,NA,2,NA,3,NA,NA,2
"2055",1,0,12,5,18,66,161,1,3,1,2,12485,2043,3,4,6,2,2,1
"2056",1,1,12,5,36,72,160,1,3,2,1,12485,12485,2,12,2,NA,NA,1
"2057",2,2,10,3,70,NA,NA,5,NA,NA,NA,7377.5,NA,NA,NA,6,3,1,NA
"2058",2,0,12,1,41,NA,NA,7,NA,NA,NA,20430,NA,2,NA,3,NA,NA,2
"2059",2,1,NA,1,34,NA,NA,7,NA,NA,NA,NA,NA,2,NA,4,4,2,NA
"2060",1,1,12,3,57,NA,NA,7,NA,NA,NA,20430,NA,2,NA,5,3,4,2
"2061",2,1,11,5,30,NA,NA,7,NA,NA,NA,9647.5,NA,2,NA,2,NA,NA,2
"2062",2,2,12,4,56,61,140,1,2,3,2,17025,17025,3,12,NA,4,3,NA
"2063",2,1,12,5,53,66,280,1,1,1,1,24970,8512.5,2,10,0,2,2,2
"2064",2,3,12,1,54,60,170,2,4,14,10,24970,2043,1,4,5,4,1,NA
"2065",2,1,12,2,70,NA,NA,5,NA,NA,NA,30645,NA,NA,NA,NA,3,2,NA
"2066",1,1,3,5,37,71,220,2,3,7,1,1589,1589,1,3,4,NA,NA,2
"2067",1,0,4,1,59,NA,NA,5,NA,NA,NA,2043,NA,NA,NA,4,2,2,NA
"2068",2,1,11,4,51,61,158,1,4,1,2,9647.5,9647.5,2,11,2,2,2,NA
"2069",2,2,12,1,52,61,192,1,4,NA,2,24970,24970,1,12,4,NA,NA,2
"2070",2,1,9,3,53,NA,NA,7,NA,NA,NA,6242.5,NA,4,NA,2,4,1,NA
"2071",2,1,10,3,60,NA,NA,5,NA,NA,NA,8512.5,NA,NA,NA,4,NA,NA,2
"2072",2,0,NA,5,18,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,4,3,NA
"2073",2,0,11,1,33,NA,NA,7,NA,NA,NA,9647.5,NA,1,NA,2,2,3,1
"2074",1,1,11,5,22,70,165,1,2,2,9,9647.5,8512.5,2,10,4,3,3,NA
"2075",2,1,11,3,53,67,140,2,3,3,2,10782.5,5107.5,1,9,4,3,3,2
"2076",2,1,12,2,66,NA,NA,5,NA,NA,NA,14755,14755,NA,12,1,NA,NA,2
"2077",1,4,12,5,28,66,150,1,2,3,2,24970,24970,2,12,2,3,3,NA
"2078",2,1,12,1,27,62,165,1,3,2,2,37455,NA,2,NA,3,3,3,2
"2079",1,1,NA,2,89,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1
"2080",1,1,12,1,26,72,190,1,1,4,9,12485,10782.5,1,11,2,3,2,NA
"2081",2,1,9,1,28,63,185,2,1,1,2,5107.5,5107.5,3,9,3,3,2,1
"2082",2,2,12,1,66,66,170,2,2,7,2,24970,6242.5,4,9,6,2,4,NA
"2083",1,1,12,1,59,68,165,1,2,8,2,24970,9647.5,3,11,7,2,1,2
"2084",1,3,12,1,80,NA,NA,5,NA,NA,NA,45400,NA,NA,NA,6,2,3,NA
"2085",2,1,NA,1,75,63,130,1,4,NA,2,NA,NA,1,NA,5,3,1,1
"2086",2,1,12,1,73,NA,NA,5,NA,NA,NA,12485,NA,NA,NA,5,3,2,NA
"2087",1,1,12,1,64,71,220,1,4,6,1,24970,17025,1,12,5,3,2,NA
"2088",1,2,12,1,36,73,185,3,1,8,2,30645,30645,1,12,6,NA,NA,1
"2089",1,0,10,1,65,NA,NA,5,NA,NA,NA,8512.5,NA,NA,NA,4,1,2,2
"2090",1,1,12,2,82,NA,NA,5,NA,NA,NA,14755,NA,NA,NA,6,2,3,NA
"2091",2,1,9,5,29,NA,NA,4,NA,NA,NA,6242.5,4086,2,8,4,NA,NA,1
"2092",1,3,12,1,37,61,150,1,2,2,1,45400,30645,2,12,0,4,2,NA
"2093",1,3,12,1,39,75,290,1,2,8,2,63560,37455,2,12,5,3,2,1
"2094",2,2,12,1,40,NA,NA,1,3,NA,4,63560,30645,1,12,6,NA,NA,2
"2095",2,3,12,1,39,NA,NA,2,NA,NA,9,63560,5107.5,1,9,1,2,1,NA
"2096",2,1,12,1,63,NA,NA,5,NA,NA,NA,45400,NA,NA,NA,6,NA,NA,2
"2097",2,1,10,1,39,NA,NA,7,NA,NA,NA,7377.5,NA,3,NA,6,3,2,2
"2098",2,2,12,5,33,NA,NA,1,NA,NA,9,119879.41732,14755,1,12,4,NA,NA,2
"2099",2,1,12,3,57,NA,NA,1,2,NA,1,14755,14755,1,12,5,3,2,2
"2100",2,2,12,2,44,67,150,1,3,8,1,119879.41732,30645,1,12,2,NA,NA,2
"2101",2,2,NA,1,43,NA,NA,1,3,NA,2,NA,NA,1,NA,5,4,1,2
"2102",1,3,12,1,48,NA,NA,1,NA,NA,9,63560,63560,1,12,4,NA,NA,2
"2103",1,1,12,5,27,72,186,1,3,4,2,30645,24970,1,12,3,NA,NA,1
"2104",2,1,12,2,59,NA,NA,5,NA,NA,NA,20430,NA,NA,NA,1,NA,NA,1
"2105",1,1,12,1,46,71,230,1,3,6,2,54480,30645,1,12,2,3,1,1
"2106",1,2,11,1,51,NA,NA,1,NA,NA,9,24970,24970,2,12,5,NA,2,NA
"2107",1,3,12,1,63,74,200,1,3,8,1,30645,30645,2,12,6,NA,NA,2
"2108",2,1,12,2,76,NA,NA,5,NA,NA,NA,72640,NA,NA,NA,6,2,3,2
"2109",2,3,12,1,56,63,140,1,3,9,1,119879.41732,151050.72136,1,12,5,NA,NA,2
"2110",1,1,12,1,39,NA,NA,1,NA,NA,9,24970,14755,1,12,5,2,2,2
"2111",2,2,9,5,34,65,170,1,3,3,2,6242.5,6242.5,1,9,3,NA,NA,2
"2112",2,1,9,1,36,66,338,1,1,4,1,6242.5,6242.5,1,9,3,3,2,2
"2113",2,1,9,5,51,NA,NA,7,NA,NA,NA,6242.5,NA,2,NA,3,3,1,NA
"2114",1,3,11,2,62,NA,NA,5,NA,NA,NA,10782.5,NA,NA,NA,3,NA,NA,1
"2115",2,1,12,2,75,NA,NA,7,NA,NA,NA,24970,NA,1,NA,1,1,2,2
"2116",1,1,9,3,68,NA,NA,5,NA,NA,NA,6242.5,NA,NA,NA,5,1,3,NA
"2117",2,1,9,2,79,NA,NA,5,NA,NA,NA,6242.5,NA,NA,NA,3,2,3,NA
"2118",2,1,NA,3,66,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,2,1,NA
"2119",2,0,9,1,20,NA,NA,7,NA,NA,NA,5107.5,NA,1,NA,3,NA,NA,2
"2120",2,1,12,1,74,NA,NA,5,NA,NA,NA,37455,NA,NA,NA,4,2,3,NA
"2121",2,1,12,4,48,63,147,3,2,5,2,20430,12485,2,12,1,4,1,NA
"2122",2,1,11,1,52,64,130,1,3,3,2,10782.5,NA,1,NA,5,NA,NA,2
"2123",1,1,12,2,87,NA,NA,5,NA,NA,NA,17025,NA,NA,NA,5,NA,NA,2
"2124",1,2,12,1,39,71,215,1,3,5,2,12485,12485,1,12,3,NA,NA,2
"2125",2,1,12,1,35,NA,NA,1,NA,9,NA,24970,NA,NA,NA,2,3,1,NA
"2126",2,1,11,5,30,66,250,1,2,4,10,10782.5,NA,2,NA,5,NA,NA,2
"2127",2,1,12,5,20,NA,NA,6,NA,NA,NA,24970,227,NA,1,4,NA,NA,2
"2128",2,1,12,1,49,68,260,1,1,8,1,24970,20430,1,12,5,3,1,NA
"2129",2,3,12,1,36,48,135,1,2,2,2,12485,12485,3,12,1,NA,NA,2
"2130",1,0,12,1,40,56,235,1,3,6,2,20430,20430,1,12,1,2,3,NA
"2131",1,1,12,1,62,NA,NA,5,NA,NA,NA,63560,45400,NA,12,1,3,2,2
"2132",2,1,11,5,22,NA,NA,4,NA,NA,NA,9647.5,5107.5,2,9,6,3,2,NA
"2133",2,4,12,1,38,64,230,1,2,4,1,45400,20430,1,12,0,4,1,1
"2134",1,4,12,1,59,69,165,1,3,7,1,30645,30645,1,12,4,NA,NA,2
"2135",2,1,12,1,25,65,165,1,3,4,2,20430,9647.5,2,11,2,4,3,NA
"2136",2,1,10,1,55,NA,NA,7,NA,NA,NA,7377.5,NA,2,NA,1,3,3,1
"2137",2,1,12,1,37,69,340,1,2,2,2,45400,14755,2,12,5,NA,NA,2
"2138",2,4,12,1,72,63,200,2,3,13,1,37455,4086,1,8,6,3,2,NA
"2139",2,0,NA,1,58,65,160,1,1,NA,2,NA,NA,1,NA,3,3,2,2
"2140",2,1,11,1,65,67,140,2,4,5,2,9647.5,9647.5,1,11,4,3,2,NA
"2141",2,1,12,1,46,NA,NA,7,NA,NA,NA,20430,4086,1,8,2,NA,NA,2
"2142",2,1,12,1,50,NA,NA,7,NA,NA,NA,30645,NA,1,NA,3,3,2,NA
"2143",1,1,12,1,85,NA,NA,5,NA,NA,NA,20430,NA,NA,NA,5,NA,NA,2
"2144",1,3,8,1,73,NA,NA,5,NA,NA,NA,4086,NA,NA,NA,4,3,1,1
"2145",1,1,12,2,89,71,220,2,2,NA,11,63560,54480,1,12,7,NA,NA,2
"2146",1,1,11,2,69,NA,NA,5,NA,NA,NA,10782.5,NA,NA,NA,0,NA,NA,1
"2147",1,1,NA,3,71,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA
"2148",2,1,12,1,66,NA,NA,7,NA,NA,NA,30645,NA,1,NA,6,2,3,2
"2149",1,0,12,5,19,NA,NA,6,NA,NA,NA,54480,NA,NA,NA,6,2,2,NA
"2150",1,0,NA,1,56,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,4,NA,3,2
"2151",1,0,12,3,46,74,225,3,1,2,2,14755,14755,2,12,3,3,3,NA
"2152",2,1,12,1,49,NA,NA,8,NA,NA,NA,24970,NA,NA,NA,5,1,3,NA
"2153",2,1,12,5,34,64,140,1,4,2,2,12485,12485,1,12,3,NA,NA,1
"2154",2,1,12,1,31,65,170,2,3,4,2,37455,NA,2,NA,1,4,2,NA
"2155",2,1,12,5,32,63,139,1,3,5,2,12485,9647.5,1,11,1,4,1,NA
"2156",1,3,12,5,26,71,172,1,4,1,1,14755,9647.5,1,11,0,4,3,1
"2157",1,1,12,4,53,74,171,1,1,7,6,119879.41732,151050.72136,2,12,0,3,4,2
"2158",1,1,NA,5,49,67,180,1,4,4,10,NA,NA,4,NA,3,NA,NA,2
"2159",2,1,1,5,20,66,165,1,2,2,2,227,227,2,1,3,3,1,2
"2160",2,1,12,3,39,64,142,1,1,1,1,20430,20430,2,12,5,NA,NA,2
"2161",2,1,12,1,38,70,230,1,1,5,10,37455,24970,2,12,2,3,3,2
"2162",1,4,12,5,33,70,185,1,1,2,1,37455,37455,4,12,4,4,2,NA
"2163",1,1,12,1,63,73,225,2,3,9,10,30645,5107.5,1,9,4,3,3,NA
"2164",1,0,11,1,82,NA,NA,5,NA,NA,NA,10782.5,NA,NA,NA,2,1,3,2
"2165",2,1,12,5,47,67,130,1,2,NA,2,12485,NA,1,NA,2,NA,NA,1
"2166",1,2,9,1,38,68,260,1,4,2,2,5107.5,NA,1,NA,5,NA,2,2
"2167",1,1,12,5,25,71,165,1,2,2,2,24970,12485,3,12,1,3,1,2
"2168",2,0,12,5,55,64,172,1,4,1,2,30645,20430,1,12,4,4,4,NA
"2169",2,1,12,1,55,61,140,1,4,7,2,45400,14755,1,12,4,NA,NA,2
"2170",2,3,12,5,74,NA,NA,5,NA,NA,NA,24970,NA,NA,NA,4,3,1,2
"2171",1,1,12,1,77,NA,NA,5,NA,NA,NA,54480,NA,NA,NA,6,3,2,1
"2172",2,1,12,2,61,68,222,1,2,10,5,119879.41732,227,1,1,0,2,2,2
"2173",1,1,12,5,29,68,170,1,4,9,2,45400,45400,1,12,6,NA,NA,2
"2174",2,1,12,1,29,65,160,1,2,4,4,30645,6242.5,1,9,3,3,1,1
"2175",2,1,12,5,31,66,160,1,4,4,2,20430,20430,1,12,1,3,2,NA
"2176",2,1,10,3,37,63,196,1,2,2,2,8512.5,8512.5,1,10,0,NA,NA,2
"2177",1,1,9,3,74,NA,NA,5,NA,NA,NA,6242.5,NA,NA,NA,6,2,4,NA
"2178",2,2,11,2,80,61,114,2,3,3,2,9647.5,6242.5,1,9,0,2,2,2
"2179",2,1,11,2,78,NA,NA,5,NA,NA,NA,9647.5,NA,NA,NA,1,NA,NA,2
"2180",1,1,12,1,59,NA,NA,5,NA,NA,NA,12485,NA,NA,NA,5,NA,NA,2
"2181",2,1,12,1,39,62,163,2,3,5,2,17025,4086,1,8,1,4,1,NA
"2182",1,1,6,3,59,NA,NA,5,NA,NA,NA,2951,NA,NA,NA,6,3,3,NA
"2183",1,1,12,1,52,71,195,1,1,14,10,63560,63560,1,12,6,2,4,NA
"2184",2,3,12,1,44,NA,NA,7,NA,NA,NA,37455,NA,1,NA,5,3,2,2
"2185",2,1,12,5,36,65,160,1,4,4,2,14755,14755,1,12,3,3,2,NA
"2186",1,1,11,1,83,NA,NA,5,NA,NA,NA,9647.5,NA,NA,NA,0,2,2,2
"2187",2,1,12,3,47,71,275,1,1,7,2,20430,20430,2,12,3,4,2,1
"2188",1,1,12,1,65,71,195,2,2,5,10,54480,6242.5,1,9,2,4,2,NA
"2189",1,1,12,1,37,72,380,1,2,6,2,37455,NA,1,NA,3,3,2,2
"2190",2,3,12,1,56,61,150,1,2,7,2,37455,30645,1,12,2,4,1,NA
"2191",1,1,12,1,40,70,215,1,3,8,2,37455,20430,1,12,6,2,2,2
"2192",1,4,12,1,39,71,210,1,1,8,1,45400,37455,1,12,0,NA,NA,1
"2193",2,3,9,5,30,65,190,1,3,2,1,6242.5,6242.5,2,9,3,4,2,NA
"2194",1,4,5,5,29,NA,NA,6,NA,NA,NA,2497,NA,NA,NA,3,NA,NA,2
"2195",2,1,NA,5,24,66,110,2,3,NA,2,NA,908,2,2,3,3,2,2
"2196",2,1,9,4,59,NA,NA,8,NA,NA,NA,5107.5,NA,NA,NA,3,3,2,NA
"2197",1,1,12,1,44,71,195,1,2,8,4,45400,NA,2,NA,7,4,2,NA
"2198",1,3,12,3,59,NA,NA,5,NA,NA,NA,24970,17025,NA,12,0,4,2,NA
"2199",1,4,12,5,39,66,180,1,4,2,2,17025,17025,2,12,2,NA,NA,1
"2200",2,1,9,3,72,NA,NA,5,NA,NA,NA,5107.5,NA,NA,NA,4,4,2,NA
"2201",2,1,11,3,56,63,140,1,1,1,2,10782.5,2043,1,4,5,2,2,2
"2202",2,1,12,3,36,61,167,1,1,2,2,30645,NA,2,NA,1,3,3,NA
"2203",1,1,12,1,82,NA,NA,5,NA,NA,NA,12485,NA,NA,NA,0,1,4,NA
"2204",2,1,10,5,35,62,125,2,2,1,2,7377.5,NA,4,NA,3,NA,NA,1
"2205",1,2,12,1,37,66,196,1,3,4,2,37455,NA,2,NA,4,3,3,NA
"2206",1,1,12,1,62,73,190,1,1,8,2,72640,30645,2,12,3,3,1,2
"2207",2,4,12,1,33,64,165,1,1,4,1,63560,20430,1,12,5,NA,NA,2
"2208",1,1,8,5,25,71,270,2,3,1,2,4086,NA,1,NA,6,3,3,NA
"2209",2,2,12,1,40,60,160,2,4,6,2,37455,8512.5,2,10,3,3,3,1
"2210",2,2,12,3,63,NA,NA,5,NA,NA,NA,14755,NA,NA,NA,4,NA,NA,2
"2211",2,4,12,1,50,64,159,1,2,7,1,37455,30645,2,12,1,NA,NA,2
"2212",1,1,12,1,71,NA,NA,5,NA,NA,NA,37455,NA,NA,NA,6,3,2,NA
"2213",1,0,1,2,77,NA,NA,5,NA,NA,NA,227,NA,NA,NA,5,2,2,2
"2214",1,1,1,5,33,NA,NA,4,NA,NA,NA,227,NA,3,NA,2,NA,NA,1
"2215",1,1,12,5,54,NA,NA,7,NA,NA,NA,20430,NA,2,NA,6,3,2,NA
"2216",1,1,12,1,41,NA,NA,7,NA,NA,NA,63560,NA,1,NA,1,3,2,NA
"2217",1,3,12,1,51,69,215,1,1,8,2,37455,37455,4,12,1,3,2,2
"2218",2,1,8,5,42,66,120,1,4,2,2,4086,4086,2,8,NA,NA,NA,2
"2219",1,1,12,1,73,NA,NA,5,NA,NA,NA,20430,NA,NA,NA,3,3,1,2
"2220",1,1,1,5,23,NA,NA,4,NA,NA,NA,227,NA,3,NA,2,4,2,NA
"2221",1,1,2,5,57,NA,NA,5,NA,NA,NA,908,NA,NA,NA,3,2,3,2
"2222",1,3,9,NA,65,NA,NA,6,NA,NA,NA,6242.5,NA,NA,NA,7,NA,NA,1
"2223",1,0,NA,1,58,62,172,1,4,1,2,NA,NA,1,NA,3,3,1,NA
"2224",1,1,12,3,59,71,215,1,3,8,2,24970,20430,1,12,4,3,2,2
"2225",2,4,11,1,27,64,230,1,3,NA,2,10782.5,NA,3,NA,5,4,1,1
"2226",1,3,12,5,29,71,215,1,2,4,2,17025,17025,2,12,2,NA,NA,1
"2227",2,1,12,1,32,65,185,1,1,7,2,30645,12485,2,12,4,4,1,1
"2228",1,0,12,5,32,69,200,1,3,2,2,17025,17025,1,12,4,NA,NA,1
"2229",1,1,12,5,27,71,144,1,4,3,2,12485,12485,2,12,1,3,2,NA
"2230",2,1,12,1,40,59,155,1,3,6,2,24970,10782.5,1,11,2,4,2,2
"2231",2,3,12,1,30,NA,NA,7,NA,NA,NA,17025,NA,1,NA,4,NA,NA,2
"2232",2,2,12,5,68,NA,NA,5,NA,NA,NA,24970,NA,NA,NA,0,NA,NA,1
"2233",2,3,10,3,47,65,183,1,2,3,2,7377.5,7377.5,2,10,3,3,2,NA
"2234",1,0,1,5,51,69,100,2,4,NA,8,227,NA,2,NA,0,NA,NA,1
"2235",2,0,12,1,56,64,240,1,1,NA,2,24970,12485,1,12,3,NA,NA,NA
"2236",1,1,11,3,70,71,170,2,4,8,1,10782.5,NA,1,NA,6,2,3,NA
"2237",1,1,12,1,80,NA,NA,5,NA,NA,NA,12485,NA,NA,NA,0,2,3,2
"2238",2,0,12,1,53,70,206,2,1,3,2,17025,NA,3,NA,1,NA,NA,1
"2239",1,1,9,3,79,NA,NA,5,NA,NA,NA,5107.5,NA,NA,NA,5,2,3,NA
"2240",2,1,12,1,57,61,180,1,3,4,2,20430,14755,2,12,1,3,3,2
"2241",2,1,2,2,59,NA,NA,8,NA,NA,NA,908,NA,NA,NA,4,NA,NA,1
"2242",2,0,12,1,61,67,250,2,3,6,2,37455,6242.5,2,9,5,3,1,2
"2243",1,1,12,3,45,73,342,1,4,2,1,30645,NA,1,NA,4,3,1,NA
"2244",1,1,NA,3,66,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1
"2245",2,1,11,3,55,62,120,1,1,2,2,9647.5,1589,3,3,1,3,1,2
"2246",2,1,12,1,60,NA,NA,5,NA,NA,NA,14755,NA,NA,NA,6,NA,NA,2
"2247",2,1,NA,2,79,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,2,3,2
"2248",1,1,12,1,55,71,160,1,3,8,1,54480,54480,1,12,1,NA,NA,2
"2249",2,1,12,1,48,64,200,1,3,6,2,24970,7377.5,1,10,3,3,3,NA
"2250",2,2,12,3,56,70,250,1,2,7,2,20430,20430,1,12,0,3,3,2
"2251",1,1,12,1,66,NA,NA,5,NA,NA,NA,24970,NA,NA,NA,0,NA,NA,2
"2252",2,4,12,1,30,67,143,3,1,5,1,45400,24970,1,12,5,4,1,2
"2253",2,1,12,5,21,62,170,1,3,2,2,24970,NA,2,NA,3,3,2,2
"2254",1,1,12,3,29,67,160,1,3,4,10,12485,5107.5,1,9,6,NA,NA,2
"2255",2,1,11,1,81,NA,NA,7,NA,NA,NA,10782.5,NA,3,NA,5,4,2,NA
"2256",2,1,12,3,57,64,180,1,3,6,2,17025,17025,2,12,2,3,2,2
"2257",1,1,9,3,37,72,225,1,3,3,2,6242.5,5107.5,1,9,5,4,1,NA
"2258",1,0,NA,1,77,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,0,4,3,1
"2259",1,0,1,4,67,NA,NA,5,NA,NA,NA,227,NA,NA,NA,0,NA,NA,NA
"2260",2,0,12,1,34,64,130,1,4,3,2,17025,8512.5,1,10,3,2,2,NA
"2261",2,3,12,5,24,63,220,1,2,3,1,54480,14755,2,12,2,NA,NA,2
"2262",2,1,3,5,21,63,130,1,4,7,1,10782.5,10782.5,1,11,3,3,1,2
"2263",1,0,5,5,30,NA,170,1,1,1,2,2497,2497,3,5,2,NA,NA,2
"2264",2,2,3,5,28,NA,NA,4,NA,NA,NA,1589,NA,NA,NA,5,3,2,2
"2265",2,1,1,5,22,NA,NA,4,NA,NA,NA,227,NA,1,NA,0,NA,NA,2
"2266",1,0,1,1,84,NA,NA,5,NA,NA,NA,227,NA,NA,NA,0,1,4,NA
"2267",1,1,10,1,65,67,168,1,4,NA,2,7377.5,NA,1,NA,4,NA,NA,2
"2268",1,1,12,1,74,NA,NA,5,NA,NA,NA,12485,NA,NA,NA,6,1,3,NA
"2269",2,1,8,5,89,NA,NA,5,NA,NA,NA,4086,NA,NA,NA,3,2,3,2
"2270",1,1,12,3,46,68,195,1,4,8,2,37455,37455,3,12,0,NA,NA,2
"2271",2,0,NA,2,74,NA,NA,7,NA,NA,NA,NA,NA,1,NA,2,3,2,NA
"2272",2,0,12,1,34,62,135,1,3,3,2,20430,4086,2,8,3,4,1,2
"2273",2,2,12,1,34,59,230,1,1,4,1,37455,20430,2,12,0,NA,NA,2
"2274",2,0,8,2,64,NA,NA,8,NA,NA,NA,4086,NA,NA,NA,1,NA,NA,2
"2275",2,2,12,1,40,65,185,1,1,6,2,72640,20430,1,12,5,3,2,NA
"2276",1,2,12,1,56,69,215,1,3,9,2,45400,908,2,2,2,NA,NA,1
"2277",2,1,1,5,26,NA,NA,4,NA,NA,NA,227,NA,NA,NA,5,NA,NA,2
"2278",1,1,11,3,64,NA,NA,8,NA,NA,NA,10782.5,NA,NA,NA,4,2,2,NA
"2279",2,4,11,5,68,67,NA,2,4,4,2,10782.5,6242.5,1,9,6,NA,NA,2
"2280",2,1,12,1,30,63,185,1,4,3,2,24970,12485,1,12,NA,3,2,NA
"2281",2,1,12,2,41,NA,NA,7,NA,NA,NA,20430,NA,2,NA,3,2,1,NA
"2282",1,1,1,5,22,NA,NA,7,NA,NA,NA,227,NA,2,NA,3,NA,NA,2
"2283",2,1,9,3,66,NA,NA,7,NA,NA,NA,5107.5,NA,NA,NA,1,4,1,NA
"2284",2,1,12,1,35,68,156,1,2,NA,1,37455,10782.5,1,11,3,3,2,2
"2285",1,0,11,1,43,NA,NA,7,NA,NA,NA,10782.5,NA,2,NA,5,NA,NA,2
"2286",2,1,12,1,48,66,185,1,3,6,1,37455,17025,2,12,3,4,2,NA
"2287",1,0,12,5,34,60,180,1,4,4,2,20430,9647.5,2,11,0,3,2,2
"2288",1,1,9,1,60,NA,NA,8,NA,NA,NA,6242.5,NA,NA,NA,5,NA,NA,1
"2289",2,0,1,3,52,NA,NA,7,NA,NA,NA,227,NA,3,NA,0,4,2,NA
"2290",2,1,9,5,37,NA,NA,4,NA,NA,NA,5107.5,NA,2,NA,3,2,2,2
"2291",2,0,9,5,25,NA,NA,7,NA,NA,NA,5107.5,NA,3,NA,3,NA,NA,2
"2292",2,1,6,5,41,63,165,1,4,1,2,2951,NA,1,NA,1,4,1,NA
"2293",1,1,9,5,41,69,215,1,4,2,2,5107.5,227,1,1,1,3,1,2
"2294",2,0,9,2,77,NA,NA,5,NA,NA,NA,5107.5,NA,NA,NA,0,4,1,NA
"2295",2,1,2,5,23,64,160,2,3,1,2,908,908,1,2,4,3,1,2
"2296",2,1,9,5,53,NA,NA,5,NA,NA,NA,6242.5,NA,NA,NA,0,1,2,2
"2297",1,1,12,5,30,70,173,1,3,1,2,12485,12485,2,12,2,NA,NA,2
"2298",2,1,8,5,21,64,190,1,2,1,2,4086,1589,1,3,0,2,4,1
"2299",1,0,3,4,75,NA,NA,4,NA,NA,NA,1589,NA,NA,NA,3,NA,NA,1
"2300",1,1,4,1,77,NA,NA,5,NA,NA,NA,2043,NA,NA,NA,1,4,NA,2
"2301",1,0,9,1,68,NA,NA,7,NA,NA,NA,5107.5,NA,1,NA,0,NA,NA,2
"2302",2,1,11,1,28,63,200,1,1,5,2,10782.5,9647.5,4,11,0,4,3,2
"2303",2,1,8,5,20,NA,NA,4,NA,NA,NA,4086,NA,1,NA,4,NA,NA,2
"2304",1,0,8,3,66,NA,NA,5,NA,NA,NA,4086,227,NA,1,5,1,3,NA
"2305",1,0,12,3,52,NA,NA,7,NA,NA,NA,37455,37455,2,12,1,2,3,2
"2306",1,1,12,1,40,75,280,1,2,7,2,30645,14755,2,12,7,NA,NA,1
