Student_ID,Gender,Age,Program,Year_of_Study,Math_Score,English_Score,Data_Skills_PreTest,Attendance_Pct,Study_Hours_Per_Week,Parental_Education,Family_Income_Level,Has_Internet_At_Home,Uses_Learning_Apps,Participates_in_Group_Work,Previous_CGPA,Distance_From_Campus_km,Scholarship_Status,Final_Grade,At_Risk
STUD1278,Female,25,Education,1,59.5,61.1,21,100,6,Secondary,Low,TRUE,TRUE,FALSE,3.39,8.7,FALSE,60.9,0
STUD1279,Male,17,Computer Science,4,100,100,75.6,73.5,9,Secondary,Low,TRUE,TRUE,TRUE,4.59,0.6,FALSE,78.4,0
STUD1280,Female,18,Computer Science,1,89.5,83,74.4,100,6,Secondary,High,TRUE,FALSE,TRUE,4.02,6,FALSE,80.3,0
STUD1281,Female,22,Education,4,41,43.8,12.3,50.2,8,Diploma,Low,TRUE,FALSE,TRUE,2.44,11.1,FALSE,31.1,1
STUD1282,Female,22,Agriculture,3,53.2,68.1,58.8,70.1,7,Secondary,Medium,TRUE,FALSE,FALSE,3.55,1.5,FALSE,52.4,0
STUD1283,Female,17,Education,3,49.4,50,47.3,71.9,17,Degree,Low,FALSE,TRUE,TRUE,3.28,11.5,FALSE,47.3,1
STUD1284,Male,23,Business,3,74.7,53.8,81.4,96.9,5,Secondary,High,TRUE,TRUE,FALSE,2.61,3,FALSE,63.5,0
STUD1285,Male,24,Business,1,73.6,53.2,34.5,81.7,5,None,Low,TRUE,TRUE,TRUE,3.14,7.5,FALSE,54.9,0
STUD1286,Female,18,Computer Science,3,73.5,67.1,73.8,93.8,7,None,Medium,TRUE,FALSE,TRUE,3.33,8.6,FALSE,66.4,0
STUD1287,Male,24,Business,2,40.6,50.4,39.8,74,14,None,Low,TRUE,TRUE,TRUE,2.71,8.4,FALSE,32.7,1
STUD1288,Male,25,Computer Science,3,55.4,67.8,65.7,96.7,10,Secondary,Medium,FALSE,TRUE,TRUE,3.58,0.5,TRUE,55.2,0
STUD1289,Male,22,Computer Science,4,62.8,69.1,80.2,100,11,Secondary,Medium,FALSE,FALSE,TRUE,3.13,1.3,TRUE,65.2,0
STUD1290,Male,21,Business,4,37.7,48.4,12,81.6,12,None,Low,TRUE,TRUE,TRUE,2.76,15.5,TRUE,49.4,1
STUD1291,Male,25,Computer Science,4,51.9,66.3,74,100,16,Diploma,Low,TRUE,TRUE,TRUE,3.29,22.5,TRUE,58.4,0
STUD1292,Male,25,Agriculture,1,85.3,76.3,74.1,100,6,Diploma,High,TRUE,FALSE,TRUE,3.87,6.6,FALSE,81.5,0
STUD1293,Female,17,Computer Science,2,41.7,37.1,69.7,79.5,7,None,High,TRUE,TRUE,TRUE,2.46,7.3,FALSE,39.1,1
STUD1294,Female,19,Business,3,86.8,62,68.9,75.3,5,Secondary,Low,FALSE,TRUE,FALSE,3.46,11.3,FALSE,63.5,0
STUD1295,Female,25,Education,2,81.4,86.6,49.9,90.9,8,Diploma,Low,FALSE,FALSE,FALSE,4.31,4.2,FALSE,66.5,0
STUD1296,Male,18,Computer Science,2,60.6,38.9,51.1,76.7,11,Degree,Low,FALSE,TRUE,TRUE,2.63,3.2,FALSE,46.1,1
STUD1297,Male,20,Computer Science,4,55.3,56.2,73,73.4,3,Diploma,Low,TRUE,FALSE,TRUE,3.13,11.7,FALSE,57.1,0
STUD1298,Male,20,Business,4,77.5,100,26.3,100,9,Secondary,High,TRUE,FALSE,TRUE,4.19,0.5,FALSE,66.6,0
STUD1299,Female,18,Nursing,4,53.2,61.5,43.2,92,7,Diploma,Medium,TRUE,FALSE,FALSE,2.31,17.3,TRUE,43.6,1
STUD1300,Female,19,Nursing,1,53.9,55.3,35.6,59.2,10,Diploma,Medium,TRUE,TRUE,FALSE,2.42,4.7,FALSE,34.8,1
STUD1301,Male,19,Education,2,64.6,46.9,56.4,86.6,11,Secondary,High,TRUE,TRUE,TRUE,3.01,5.6,TRUE,49.1,1
STUD1302,Female,17,Nursing,2,33,61,26,70,10,Degree,Medium,TRUE,TRUE,FALSE,2.55,8,FALSE,44.1,1
STUD1303,Male,22,Business,1,43.3,63.1,47.7,63.2,11,Secondary,Medium,TRUE,TRUE,FALSE,2.6,2.6,FALSE,45.4,1
STUD1304,Female,24,Business,1,60.3,68,19.6,74.1,5,Degree,Low,TRUE,TRUE,FALSE,2.84,7.3,FALSE,53.4,0
STUD1305,Female,19,Education,1,72.1,68.3,58.9,81.5,8,Diploma,Low,FALSE,TRUE,FALSE,3.95,9.4,TRUE,60.1,0
STUD1306,Female,21,Business,2,53,62.5,23.1,76.7,11,Diploma,Medium,TRUE,TRUE,FALSE,3.37,1,FALSE,49.7,1
STUD1307,Female,17,Nursing,2,62,60.7,55.9,67.2,10,Diploma,Low,TRUE,FALSE,TRUE,2.63,5.9,FALSE,59.9,0
STUD1308,Female,23,Education,4,40.8,39.7,47.1,78.9,7,Secondary,Low,TRUE,TRUE,TRUE,2.06,3.2,TRUE,41,1
STUD1309,Male,17,Nursing,4,79,82,63.8,89.4,15,Diploma,Low,FALSE,FALSE,FALSE,4.05,6.5,TRUE,78.5,0
STUD1310,Female,25,Business,2,68.3,65.5,42.3,77.6,4,Degree,Low,FALSE,TRUE,TRUE,3.15,0.5,FALSE,57.4,0
STUD1311,Male,24,Computer Science,4,69.6,72,52.7,73.8,8,Diploma,Medium,FALSE,FALSE,TRUE,2.52,10.9,TRUE,51.8,0
STUD1312,Female,23,Computer Science,1,72.3,67.2,74.9,69.2,8,Degree,Medium,TRUE,FALSE,TRUE,3.06,1.5,FALSE,53.6,0
STUD1313,Female,23,Education,3,66.2,69.3,52.7,85.4,7,Degree,Low,TRUE,TRUE,FALSE,3.55,9.4,FALSE,51,0
STUD1314,Female,21,Business,4,57.7,59.5,12.7,87.4,8,Degree,Low,TRUE,TRUE,TRUE,3.09,11.7,FALSE,48.1,1
STUD1315,Male,21,Nursing,2,81.9,73.2,33.4,95,10,Diploma,Medium,TRUE,FALSE,TRUE,3.57,11.2,FALSE,54,0
STUD1316,Female,21,Computer Science,4,67.4,65.7,54.7,83.6,4,Diploma,Low,TRUE,TRUE,FALSE,3.07,13.6,FALSE,65.3,0
STUD1317,Female,17,Nursing,4,62.5,92.1,69.7,96.7,7,Secondary,Medium,FALSE,TRUE,FALSE,3.65,2.9,FALSE,77.4,0
STUD1318,Female,24,Nursing,4,64.9,71.9,51.2,91.5,12,Diploma,Medium,FALSE,TRUE,TRUE,4.26,27.3,FALSE,53.2,0
STUD1319,Male,17,Computer Science,3,64.6,89.6,85,79.3,11,Secondary,Low,FALSE,TRUE,FALSE,3.62,0.5,TRUE,68.1,0
STUD1320,Male,20,Nursing,1,62.4,62.3,52.9,96,8,Secondary,Medium,FALSE,FALSE,TRUE,3.06,5.2,TRUE,47.2,1
STUD1321,Male,25,Agriculture,2,71.7,64.9,29.2,91.9,12,Secondary,Medium,TRUE,TRUE,TRUE,4.07,2.5,FALSE,61.5,0
STUD1322,Male,25,Business,3,51,44.8,30.8,48.9,5,Degree,Low,TRUE,FALSE,TRUE,2.44,10.8,FALSE,43.3,1
STUD1323,Female,21,Nursing,2,52.1,72.3,44,76.7,5,Degree,Low,FALSE,TRUE,FALSE,2.73,13.1,TRUE,51.1,0
STUD1324,Male,20,Agriculture,2,73.4,60,50,100,8,Diploma,High,TRUE,FALSE,FALSE,3.51,13.8,FALSE,61.7,0
STUD1325,Female,19,Business,2,62.8,80.8,31,76.4,4,Secondary,Low,FALSE,TRUE,FALSE,3.24,2.8,FALSE,50.7,0
STUD1326,Male,19,Education,3,79.6,62.6,13.6,86.6,10,Diploma,High,TRUE,FALSE,TRUE,3.73,2.6,FALSE,55.8,0
STUD1327,Male,21,Nursing,1,71.1,76.5,41.8,93.3,12,Diploma,Medium,TRUE,TRUE,FALSE,3.33,9,FALSE,64.6,0
STUD1328,Female,17,Business,2,56.7,43.1,41,79.5,10,Secondary,Low,FALSE,FALSE,TRUE,2.39,21.1,TRUE,45.9,1
STUD1329,Female,21,Business,1,73.6,64.8,70.8,89.8,13,Secondary,Low,FALSE,TRUE,TRUE,3.48,2.3,TRUE,69.9,0
STUD1330,Female,22,Computer Science,1,83,75,82.6,95.3,10,Secondary,Medium,TRUE,FALSE,FALSE,3.64,19.3,FALSE,66.8,0
STUD1331,Female,23,Nursing,4,71.7,62,66.2,92,6,Diploma,Medium,FALSE,TRUE,FALSE,3.69,7.2,TRUE,59.7,0
STUD1332,Female,25,Computer Science,3,75,68.3,68,79,6,Diploma,Medium,TRUE,TRUE,FALSE,3.11,10.7,FALSE,50.3,0
STUD1333,Male,19,Agriculture,3,62.4,60.8,25.1,94.5,8,Secondary,High,TRUE,TRUE,TRUE,3.96,4.6,FALSE,65.5,0
STUD1334,Female,18,Education,4,79.9,81,71.5,96.1,4,Degree,High,TRUE,FALSE,FALSE,3.8,13.2,FALSE,58.4,0
STUD1335,Female,19,Computer Science,4,56.3,37.9,80.7,82.3,13,None,Low,TRUE,TRUE,TRUE,2.77,28.2,FALSE,58.7,0
STUD1336,Female,25,Education,1,70.1,61.4,5.1,79.5,8,Secondary,High,TRUE,FALSE,TRUE,3.36,1.5,FALSE,51.8,0
STUD1337,Male,23,Computer Science,2,100,99.7,68.9,100,5,Secondary,High,TRUE,TRUE,FALSE,4.56,3.9,FALSE,78.7,0
STUD1338,Female,25,Business,3,73.1,74.5,57.7,91.7,6,None,High,TRUE,TRUE,TRUE,3.95,15.9,FALSE,58.8,0
STUD1339,Male,18,Agriculture,2,58.7,72.9,51.1,80.6,8,Secondary,Medium,TRUE,FALSE,TRUE,3.25,1.6,FALSE,53.5,0
STUD1340,Male,21,Nursing,2,58.7,67.8,74.8,63.9,6,Secondary,Medium,TRUE,TRUE,FALSE,2.77,4.3,FALSE,52.7,0
STUD1341,Male,20,Computer Science,4,63.9,52.5,78.1,94.7,15,Diploma,Medium,TRUE,TRUE,FALSE,2.85,1.5,FALSE,57.4,0
STUD1342,Male,18,Computer Science,2,77.8,78.3,65.8,88.9,11,Secondary,Low,FALSE,TRUE,TRUE,3.92,8.4,TRUE,56.3,0
STUD1343,Female,25,Nursing,1,67.2,66.3,59.3,100,9,Diploma,High,TRUE,TRUE,TRUE,3.76,2.2,TRUE,65,0
STUD1344,Female,25,Agriculture,4,55.3,80.8,24.4,86.8,12,Diploma,Low,FALSE,TRUE,FALSE,3.01,3.8,FALSE,57.2,0
STUD1345,Female,22,Education,2,55.2,66.2,35.1,76,6,None,Low,TRUE,TRUE,FALSE,2.84,5.4,FALSE,47.7,1
STUD1346,Male,22,Education,4,67.3,70.6,64.8,99.8,12,Diploma,High,TRUE,TRUE,FALSE,3.89,2.8,FALSE,64.2,0
STUD1347,Male,24,Education,1,65.6,71.1,62.7,59.3,6,None,Low,FALSE,TRUE,FALSE,2.82,9.1,FALSE,57.5,0
STUD1348,Male,22,Nursing,1,71.8,72.8,45.7,91.4,8,Degree,High,TRUE,TRUE,TRUE,3.32,0.9,FALSE,53.3,0
STUD1349,Female,17,Business,2,78.8,76.7,32,100,7,Degree,Medium,TRUE,TRUE,TRUE,3.8,16.9,FALSE,54.2,0
STUD1350,Male,20,Computer Science,4,100,85.9,47,92.6,5,Secondary,Low,TRUE,TRUE,TRUE,4.69,5.3,FALSE,71.7,0
STUD1351,Female,23,Computer Science,2,43.1,56.2,73.1,78.3,15,Degree,Medium,TRUE,TRUE,TRUE,3.01,6.8,FALSE,50.9,0
STUD1352,Female,18,Nursing,2,75.3,79.7,34.8,61.3,3,Diploma,Medium,FALSE,FALSE,TRUE,3.76,7.8,FALSE,53.7,0
STUD1353,Male,25,Computer Science,4,66.5,75.5,73.8,77.3,7,Degree,Medium,TRUE,TRUE,TRUE,3.05,0.5,FALSE,63.7,0
STUD1354,Female,24,Education,2,37.3,56.8,37.5,77.3,5,Diploma,High,TRUE,FALSE,TRUE,2.26,11.3,FALSE,40.8,1
STUD1355,Female,24,Business,1,83.7,90.3,40.3,94.1,5,Secondary,High,TRUE,TRUE,TRUE,4,23.3,FALSE,69,0
STUD1356,Female,23,Computer Science,4,71.3,79,78.7,87.6,7,Degree,Low,TRUE,TRUE,TRUE,3.51,5.9,FALSE,74.5,0
STUD1357,Female,20,Computer Science,4,77,77.5,65.3,77,4,Secondary,Low,TRUE,TRUE,TRUE,3.31,4,FALSE,72.7,0
STUD1358,Male,18,Nursing,4,39.5,37.3,49.6,84.4,11,Secondary,High,TRUE,TRUE,TRUE,2.52,12.3,TRUE,48.3,1
STUD1359,Male,19,Nursing,4,61.7,50.6,48.9,57.9,6,Secondary,Medium,TRUE,TRUE,TRUE,2.18,10.2,FALSE,34.4,1
STUD1360,Female,22,Nursing,2,48.8,51.8,28,56.6,4,Secondary,Low,FALSE,FALSE,TRUE,2.43,8.4,FALSE,43.1,1
STUD1361,Female,21,Nursing,2,97.4,83.9,49.2,97.2,9,Diploma,High,TRUE,TRUE,TRUE,4.83,26.9,FALSE,80.6,0
STUD1362,Male,24,Business,1,82.2,88.3,58.4,97.9,6,Diploma,High,TRUE,TRUE,FALSE,4.07,7,FALSE,70.9,0
STUD1363,Female,22,Nursing,3,54.8,30.1,38.8,59.5,3,Degree,Medium,TRUE,TRUE,FALSE,1.94,2.3,FALSE,34.8,1
STUD1364,Female,22,Education,3,42,39.8,47.6,59,7,None,Medium,FALSE,FALSE,TRUE,1.76,0.5,FALSE,36.6,1
STUD1365,Female,17,Business,1,67.9,63.8,61.6,60.3,6,Degree,Medium,TRUE,TRUE,FALSE,3.13,4.8,FALSE,60.4,0
STUD1366,Male,20,Agriculture,3,81.4,63.9,30.6,69.1,3,Degree,Medium,TRUE,TRUE,FALSE,3.85,8.5,FALSE,52.2,0
STUD1367,Female,21,Computer Science,1,39,40.4,82.5,92.1,9,None,High,TRUE,TRUE,TRUE,2.52,1.5,TRUE,45.4,1
STUD1368,Female,19,Education,2,51,50.6,42.8,100,10,Secondary,High,FALSE,FALSE,FALSE,2.85,0.5,FALSE,47.8,1
STUD1369,Male,25,Education,4,48.4,44.6,59,86.1,10,Degree,Medium,TRUE,FALSE,FALSE,2.44,19.2,FALSE,49,1
STUD1370,Male,17,Computer Science,4,78,64.1,87.2,100,8,Diploma,Medium,TRUE,TRUE,TRUE,3.21,2.9,TRUE,66.2,0
STUD1371,Female,22,Computer Science,2,59.5,74.3,71.5,96.3,9,Diploma,High,FALSE,FALSE,FALSE,3.5,5,FALSE,54.4,0
STUD1372,Male,22,Nursing,4,60.1,67.2,32.3,74.2,5,Diploma,Low,FALSE,FALSE,FALSE,2.55,0.8,FALSE,47.4,1
STUD1373,Female,21,Agriculture,4,67.6,73.2,51.4,93.3,3,Secondary,Low,TRUE,FALSE,FALSE,3.71,3.8,TRUE,69.4,0
STUD1374,Female,21,Education,3,51.8,55.8,43.2,86.1,12,None,High,TRUE,FALSE,FALSE,3.12,4.4,FALSE,52,0
STUD1375,Male,21,Computer Science,2,43.3,61.1,60.9,76.6,5,Diploma,Low,TRUE,TRUE,TRUE,2.57,18.6,FALSE,51.8,0
STUD1376,Female,22,Computer Science,3,85.5,84.8,49.8,89,12,None,Low,FALSE,TRUE,TRUE,4.27,16,FALSE,61.3,0
STUD1377,Male,24,Nursing,3,86.9,83.1,40.9,90.8,8,Diploma,Low,FALSE,FALSE,TRUE,4.08,1.7,FALSE,69.6,0
STUD1378,Female,18,Education,4,67.7,59.1,26.7,66.8,3,Degree,Low,FALSE,TRUE,TRUE,3.15,6.5,FALSE,55.9,0
STUD1379,Male,22,Education,4,68.8,61.8,51.3,86.6,6,Diploma,Low,FALSE,FALSE,TRUE,3.54,10.5,FALSE,58.7,0
STUD1380,Female,17,Education,2,83.9,85.9,39.6,81.8,14,Degree,Low,FALSE,FALSE,FALSE,3.94,2.8,FALSE,59.5,0
STUD1381,Male,20,Education,4,67.3,60.2,41.3,88.9,12,Secondary,High,TRUE,TRUE,FALSE,2.95,4,FALSE,58.9,0
STUD1382,Male,19,Education,4,58.7,47.3,24.1,69.7,9,Diploma,Medium,TRUE,FALSE,FALSE,3.41,33.5,FALSE,49.5,1
STUD1383,Female,25,Nursing,2,65.6,59,47.7,70.4,11,Diploma,Medium,TRUE,TRUE,TRUE,3.02,11.4,FALSE,49.5,1
STUD1384,Male,19,Business,4,85.9,92.1,35.9,95.9,9,Degree,Low,FALSE,TRUE,TRUE,4.08,4.6,FALSE,73.3,0
STUD1385,Female,22,Business,3,65.8,59.1,37.7,78.9,9,Diploma,Medium,FALSE,FALSE,FALSE,3.27,6.1,FALSE,55.1,0
STUD1386,Male,17,Education,2,55,61.3,0,68.3,14,Secondary,Medium,FALSE,TRUE,TRUE,2.88,7.9,FALSE,33.7,1
STUD1387,Female,22,Business,4,67.2,59.2,45.6,80.1,5,Degree,Medium,TRUE,FALSE,FALSE,2.74,5.5,TRUE,50.1,0
STUD1388,Male,20,Business,1,74.8,77.5,27.9,92.7,5,Diploma,Low,FALSE,TRUE,TRUE,3.31,4.2,TRUE,57.1,0
STUD1389,Female,24,Computer Science,2,73,74.2,80.9,84.8,9,None,Medium,TRUE,FALSE,TRUE,3.31,3.6,FALSE,64.8,0
STUD1390,Male,25,Business,2,73.3,54.1,46.3,84.3,9,Diploma,High,TRUE,TRUE,TRUE,3.38,1.5,FALSE,56.1,0
STUD1391,Male,20,Computer Science,1,52.6,59.2,60,81.8,6,Degree,Medium,TRUE,TRUE,TRUE,2.65,29.1,TRUE,55.8,0
STUD1392,Male,22,Nursing,4,76.6,54.1,43.1,88,12,Diploma,Medium,TRUE,TRUE,FALSE,3.7,0.8,FALSE,62.1,0
STUD1393,Male,17,Education,4,65.4,58.7,48.9,81.7,5,Secondary,Medium,TRUE,TRUE,TRUE,3.04,7.4,TRUE,61.8,0
STUD1394,Female,20,Agriculture,2,54.3,57.5,82.6,73.5,9,Degree,Medium,TRUE,FALSE,FALSE,2.81,25.7,TRUE,56.6,0
STUD1395,Male,23,Computer Science,2,76.4,89.3,61.9,100,7,Diploma,Medium,TRUE,TRUE,FALSE,4,3.8,TRUE,76.6,0
STUD1396,Female,17,Nursing,4,58.2,63.1,21.8,85,13,Diploma,Low,TRUE,FALSE,FALSE,2.87,2.3,FALSE,55,0
STUD1397,Male,24,Business,4,41.4,42.2,80,63.4,10,Secondary,Medium,TRUE,TRUE,TRUE,2.64,24.9,FALSE,52.6,0
STUD1398,Male,22,Nursing,3,50,51.8,40.1,89.3,12,Secondary,High,TRUE,TRUE,TRUE,2.96,12.9,FALSE,57.6,0
STUD1399,Female,21,Education,2,62.3,71.6,40,79.4,15,Diploma,Medium,TRUE,TRUE,TRUE,3.31,8.5,FALSE,54.4,0
STUD1400,Female,25,Education,2,73.7,61.7,80,79.9,8,Degree,Low,FALSE,FALSE,FALSE,3.17,7.6,TRUE,61.1,0
STUD1401,Male,18,Nursing,1,52,67.2,33.7,80.5,7,Secondary,Low,TRUE,FALSE,TRUE,2.81,3.6,FALSE,39,1
STUD1402,Male,21,Computer Science,3,61.4,56.6,81.4,100,6,Secondary,Medium,FALSE,TRUE,TRUE,2.83,8.2,TRUE,65.3,0
STUD1403,Male,22,Computer Science,4,46.8,43.9,85.5,90.9,6,None,High,TRUE,TRUE,TRUE,2.2,10.3,FALSE,57,0
STUD1404,Female,23,Business,3,79.7,67.9,44.3,83.3,5,Diploma,Medium,TRUE,FALSE,FALSE,3.13,0.5,FALSE,59.4,0
STUD1405,Female,21,Business,4,90.8,63.3,42.3,84.1,11,None,Medium,TRUE,TRUE,FALSE,4.11,1,FALSE,67.1,0
STUD1406,Male,25,Computer Science,4,89.1,56.8,70.8,70.1,13,None,Low,TRUE,TRUE,TRUE,3.32,3,TRUE,68.2,0
STUD1407,Female,17,Computer Science,3,79.5,71.9,43.4,100,7,None,Medium,TRUE,FALSE,FALSE,3.46,3.1,TRUE,62.9,0
STUD1408,Female,23,Computer Science,2,77.9,71.1,75.7,78.3,11,Diploma,Medium,TRUE,TRUE,FALSE,3.98,18.5,FALSE,67.5,0
STUD1409,Female,23,Nursing,4,33.9,47.9,71.4,89.1,9,Secondary,High,TRUE,TRUE,TRUE,2.46,9.2,FALSE,48,1
STUD1410,Female,20,Business,3,67.7,64.7,45.3,86.7,6,Secondary,Low,FALSE,FALSE,TRUE,2.94,3.7,FALSE,55.1,0
STUD1411,Male,25,Nursing,1,57.6,82.8,31.1,89.6,10,Degree,Medium,TRUE,TRUE,TRUE,3.63,13.3,FALSE,53.5,0
STUD1412,Male,21,Agriculture,3,78.2,73.6,19.9,69.5,8,Secondary,Medium,TRUE,TRUE,FALSE,3.93,3.1,FALSE,48.6,1
STUD1413,Male,20,Education,1,26.9,27.4,45.9,66.7,5,Secondary,Medium,FALSE,TRUE,TRUE,1.9,37.5,FALSE,26.7,1
STUD1414,Male,23,Computer Science,4,67.9,54.5,75.3,86.2,7,Degree,High,TRUE,TRUE,TRUE,3.2,12.2,FALSE,58.5,0
STUD1415,Female,20,Computer Science,3,61.8,62.1,70,85.4,8,Secondary,Low,TRUE,FALSE,TRUE,3.29,13.2,TRUE,52.6,0
STUD1416,Female,19,Computer Science,3,81.8,69.7,54,83.3,9,Diploma,Low,TRUE,FALSE,FALSE,4.02,2.4,FALSE,58.5,0
STUD1417,Male,25,Agriculture,1,88.2,65.6,81.1,80.8,11,None,Medium,FALSE,TRUE,FALSE,4.26,1.3,FALSE,64.4,0
STUD1418,Male,24,Business,3,51.1,55.1,22,69.3,9,Diploma,Medium,TRUE,FALSE,TRUE,2.41,3.9,FALSE,41.7,1
STUD1419,Male,17,Computer Science,3,51.7,55.6,74.7,73.4,8,Secondary,Low,FALSE,TRUE,TRUE,2.74,3.3,FALSE,57.9,0
STUD1420,Female,23,Education,4,68.5,82,31.1,72.2,7,Degree,Medium,FALSE,FALSE,FALSE,3.62,11.8,FALSE,45.5,1
STUD1421,Male,25,Business,3,91,70.4,57.7,69.7,7,Secondary,Medium,FALSE,FALSE,FALSE,3.74,1.5,FALSE,63.6,0
STUD1422,Female,24,Business,2,65.9,60.4,52,100,8,Secondary,High,TRUE,TRUE,TRUE,3.52,6,FALSE,54.2,0
STUD1423,Male,24,Computer Science,1,45.8,68.4,46,75.6,8,Diploma,Low,FALSE,TRUE,FALSE,3.49,7.9,FALSE,50.3,0
STUD1424,Male,22,Agriculture,3,55.9,61.8,26.4,70.8,8,Degree,High,TRUE,FALSE,TRUE,2.81,3.9,FALSE,44.1,1
STUD1425,Female,20,Business,1,68,56.6,13.1,89.8,6,None,Low,FALSE,FALSE,FALSE,2.78,1.8,TRUE,48.6,1
STUD1426,Female,24,Computer Science,1,68.6,59,66.1,73.9,5,Degree,Low,FALSE,FALSE,TRUE,3.63,18.1,FALSE,49,1
STUD1427,Male,19,Nursing,1,54.4,45.5,55.6,54.4,3,Secondary,Low,FALSE,TRUE,TRUE,2.9,1.2,FALSE,46.5,1
STUD1428,Female,25,Computer Science,3,55.6,59.1,62.6,82.7,7,Diploma,High,TRUE,TRUE,TRUE,3.11,2.9,FALSE,54.4,0
STUD1429,Female,18,Agriculture,3,50.3,65.5,67.4,75.2,5,Secondary,Low,TRUE,TRUE,TRUE,2.67,11.3,FALSE,53.1,0
STUD1430,Female,18,Agriculture,1,82.1,90.6,32.2,79.5,10,Diploma,Medium,TRUE,TRUE,TRUE,4.22,7.4,FALSE,69,0
STUD1431,Male,23,Business,2,52.5,41.6,62.9,57.2,5,Secondary,Medium,TRUE,FALSE,TRUE,2.34,10.5,FALSE,37.2,1
STUD1432,Female,20,Nursing,1,58,68.5,34.1,97.8,11,Secondary,High,TRUE,FALSE,TRUE,3.26,13.2,TRUE,50.3,0
STUD1433,Female,24,Education,2,57.6,61.2,59,81.1,9,None,High,TRUE,TRUE,FALSE,2.83,18.1,FALSE,62.5,0
STUD1434,Female,25,Agriculture,1,40.9,46.9,58.7,55.3,7,None,Medium,TRUE,TRUE,FALSE,2.19,2.9,FALSE,44.3,1
STUD1435,Male,23,Business,4,52,52.1,73.4,81.8,3,Degree,High,TRUE,TRUE,TRUE,2.85,5.1,TRUE,42.6,1
STUD1436,Male,21,Business,1,83.4,55.8,20.9,86.5,9,Degree,Medium,FALSE,TRUE,FALSE,3.57,9.3,FALSE,54.7,0
STUD1437,Male,24,Agriculture,1,46.9,59.5,69.9,89.9,12,Diploma,High,TRUE,TRUE,FALSE,3.19,12.7,TRUE,60.8,0
STUD1438,Female,20,Agriculture,3,50.5,42.1,53,90.4,9,Secondary,Low,TRUE,FALSE,TRUE,2.63,6.9,TRUE,59.2,0
STUD1439,Male,18,Nursing,2,45,44.5,46.1,89.3,8,Secondary,Low,TRUE,FALSE,TRUE,2.47,5.8,FALSE,53.8,0
STUD1440,Female,22,Education,4,63.6,67.4,42.6,78.3,11,Diploma,Medium,TRUE,TRUE,TRUE,3.37,9.4,FALSE,52.8,0
STUD1441,Female,25,Agriculture,2,93.3,62.8,43.7,100,5,Degree,Medium,TRUE,FALSE,TRUE,3.92,3.9,FALSE,64.1,0
STUD1442,Male,17,Business,4,63,49.6,45.7,77.6,5,Secondary,Medium,TRUE,TRUE,FALSE,3.31,17.9,FALSE,41.4,1
STUD1443,Female,23,Agriculture,1,66,76.8,16,81.4,7,Degree,Medium,TRUE,TRUE,TRUE,3.3,1.9,FALSE,53.7,0
STUD1444,Male,25,Business,3,53.1,58.1,49.4,82.2,8,Degree,Low,FALSE,TRUE,TRUE,2.74,17.2,TRUE,51.8,0
STUD1445,Female,25,Education,3,64.1,56.8,47.7,65.7,7,Degree,Medium,FALSE,TRUE,FALSE,2.86,8.3,TRUE,55.1,0
STUD1446,Male,19,Education,2,83.4,76.3,33.2,81.1,8,Secondary,Low,FALSE,FALSE,TRUE,3.63,7.3,FALSE,49.7,1
STUD1447,Female,21,Business,3,67.1,72,45.6,84.3,9,None,High,TRUE,FALSE,TRUE,3.23,5.1,FALSE,53.2,0
STUD1448,Female,24,Nursing,2,97,94.4,64.9,100,7,Secondary,High,TRUE,TRUE,FALSE,3.98,1.3,FALSE,74.7,0
STUD1449,Female,24,Education,2,83.9,64.2,33.9,100,8,Diploma,High,TRUE,FALSE,FALSE,3.43,16,FALSE,65.6,0
STUD1450,Female,20,Business,4,63.7,53,24.5,87.2,8,Secondary,Low,FALSE,TRUE,TRUE,3.04,0.5,TRUE,47.9,1
STUD1451,Female,17,Education,2,63.4,69.1,32,83.4,12,Secondary,Medium,TRUE,FALSE,TRUE,2.95,2.5,FALSE,65.9,0
STUD1452,Female,17,Nursing,4,89.5,85.1,7.4,100,8,Diploma,High,TRUE,FALSE,FALSE,4.37,0.9,FALSE,58.9,0
STUD1453,Female,20,Education,3,67.1,51.8,77.2,92,8,Secondary,High,TRUE,TRUE,FALSE,3.28,0.9,FALSE,57.1,0
STUD1454,Female,22,Computer Science,2,86.1,66.8,73.2,100,8,Secondary,Medium,TRUE,TRUE,FALSE,3.66,4,TRUE,63,0
STUD1455,Male,24,Computer Science,2,95,80.1,69.3,100,12,Diploma,Medium,TRUE,FALSE,TRUE,4.29,1.4,FALSE,73.4,0
STUD1456,Female,22,Computer Science,1,61.9,62.4,56.5,100,8,Diploma,Medium,TRUE,TRUE,TRUE,3.25,7,TRUE,60.8,0
STUD1457,Female,25,Education,2,70.3,67.7,33.9,75.7,11,Diploma,Medium,TRUE,TRUE,FALSE,2.82,7.9,FALSE,55.2,0
STUD1458,Female,25,Computer Science,2,79.7,59.2,60.7,100,11,Secondary,Low,TRUE,FALSE,TRUE,3.8,17.1,TRUE,60,0
STUD1459,Male,18,Computer Science,1,76.5,71.3,51.1,72.5,3,Diploma,Medium,TRUE,FALSE,TRUE,3.2,2.8,FALSE,63.8,0
STUD1460,Female,17,Agriculture,1,76.4,63.7,43.7,98.4,15,Diploma,High,TRUE,FALSE,TRUE,3.43,3,FALSE,68.8,0
